Rate Card Name,Rate Card Type,Product Name,Product SKU Code,Price (₹),Created On
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Assorted Set of 10 Bags Case of 20","HBB-AST-10P-BAG-C20","6363.636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Original Set of 10 Bags Case of 20","HBB-ORG-10P-BAG-C20","6363.636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Original Coarse Grind 250g","RNG-ORG-250-COR-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ready to Drink Mocha 200ml Pack of 12","RTD-MOC-200-BTL-C12","954.5454546","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Premix Coffee Cappuccino Box of 5 Sachets Case of 30","PMC-CAP-05P-SAC-C30","4772.7272729999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Premix Coffee French Vanilla Box of 5 Sachets Case of 30","PMC-FVA-05P-SAC-C30","4772.7272729999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Premix Coffee Hazelnut Box of 5 Sachets Case of 30","PMC-HAZ-05P-SAC-C30","4772.7272729999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ground Coffee Mug","MER-MUG-GRD-REG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Glass Jar Original + Ground Coffee Mug Combo","CMB-GRD-V04","508.4545454836","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Sleepy Owl Sweet 200ml - Set of 12 Box","RTD-SWE-200-BTL-C12","307.974545472144","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Dark Roast Set of 10 Bags Case of 20","HBB-DRK-10P-BAG-C20","6363.636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Glass Jar Vanilla + Ground Coffee Mug Combo","CMB-GRD-V02","508.4545454836","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Salted Caramel Charge 230ml Case of 24","CCC-SCA-230-CAN-C24-CHG","3054.5454547199997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Classic 230ml","CCC-CLA-230-CAN-ONE","79.54545454999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ready to Drink Hazelnut 200ml","RTD-HAZ-200-BTL-ONE","95.45454545999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ready to Drink Hazelnut Charge 200ml Pack of 12","RTD-HAZ-200-BTL-C12-CHG","1336.36363644","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ready to Drink Classic 200ml","RTD-CLA-200-BTL-ONE","95.45454545999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Ready to Drink Classic Charge 200ml Pack of 12","RTD-CLA-200-BTL-C12-CHG","1336.36363644","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Original Medium Grind 250g","RNG-ORG-250-MED-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Original Fine Grind 250g","RNG-ORG-250-FIN-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Medium Grind 250g","RNG-HAZ-250-MED-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Fine Grind 250g","RNG-HAZ-250-FIN-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Hazelnut Coarse Grind 250g","RNG-HAZ-250-COR-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g","RNG-FVA-250-MED-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g","RNG-FVA-250-FIN-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g","RNG-FVA-250-COR-ONE","334.09090911","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind Sampler","RNG-FKP-SAM-FIN-ONE","95.45454545999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Filter Kappi Fine Grind 250g","RNG-FKP-250-FIN-ONE","206.81818183","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g","RNG-DRK-250-WHL-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g","RNG-DRK-250-MED-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind","RNG-AST-SAM-MED-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind","RNG-AST-SAM-FIN-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind","RNG-AST-SAM-COR-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet","PIC-XPR-2GM-SAC-ONE","6.363636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 2g Sachet Ladi Case of 240","PIC-XPR-2GM-SAC-240-LAD","1527.2727273599999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar","PIC-XPR-100-GLJ-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Xpresso, Strong Blend Instant Coffee 100gm (Glass)","PIC-XPR-100-GLJ-CRB","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 12","PIC-XPR-100-GLJ-C12","3054.5454547199997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 2","PIC-XPR-100-GLJ-C02","445.45454548000004","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 2g Sachet","PIC-ORG-2GM-SAC-ONE","6.363636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 2g Sachet Ladi Case of 240","PIC-ORG-2GM-SAC-240-LAD","1527.2727273599999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Sleepy owl instant coffee original Sachet -2g( Plastic) Pack of 200","PIC-ORG-2GM-SAC-200","1272.7272727999998","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 1kg Bulk","PIC-ORG-1KG-BAG-ONE","717.8181818592","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar","PIC-ORG-100-GLJ-ONE","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Original Glass Jar","PIC-ORG-100-GLJ-CRB","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 12","PIC-ORG-100-GLJ-C12","4543.636363896","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Pack of 2","PIC-ORG-100-GLJ-C02","953.2727273272","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 50g Glass Jar","PIC-HAZ-50G-GLJ-ONE","238.63636365","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut Pack of 30 Sachets","PIC-HAZ-30P-SAC-ONE","190.90909091999998","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 2g Sachet","PIC-HAZ-2GM-SAC-ONE","6.363636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 2g Sachet Ladi Case of 240","PIC-HAZ-2GM-SAC-240-LAD","1527.2727273599999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Sleepy owl instant coffee Hazelnut Sachet -2g( Plastic) Pack of 200","PIC-HAZ-2GM-SAC-200","1272.7272727999998","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar","PIC-HAZ-100-GLJ-ONE","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Premium Instant coffee 100g- Hazelnut( Glass)","PIC-HAZ-100-GLJ-CRB","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar Pack of 12","PIC-HAZ-100-GLJ-C12","4543.636363896","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla Pack of 30 Sachets","PIC-FVA-30P-SAC-ONE","190.90909091999998","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla 2g Sachet","PIC-FVA-2GM-SAC-ONE","6.363636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla 2g Sachet Ladi Case of 240","PIC-FVA-2GM-SAC-240-LAD","1527.2727273599999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Sleepy owl instant coffee Vanilla Sachet -2g( Plastic) Pack of 200","PIC-FVA-2GM-SAC-200","1272.7272727999998","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar","PIC-FVA-100-GLJ-ONE","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Premium Instant coffee 100g- Vanilla( Glass)","PIC-FVA-100-GLJ-CRB","378.636363658","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Pack of 12","PIC-FVA-100-GLJ-C12","4543.636363896","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Filter Kaapi 2g Sachet","PIC-FKP-2GM-SAC-ONE","6.363636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Tin","PIC-FKP-100-TIN-ONE","238.63636365","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar","PIC-FKP-100-GLJ-ONE","238.63636365","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Filter Kaapi 100g Glass Jar Pack of 12","PIC-FKP-100-GLJ-C12","4543.636363896","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Classic 2g Sachet Horeca","PIC-CLA-2GM-SAC-ONE-HOR","7.6363636368","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Pack of 96 Sachets","PIC-AST-96P-SAC-ONE","610.909090944","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Pack of 90 Sachets","PIC-AST-90P-SAC-ONE","572.72727276","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Pack of 60 Sachets","PIC-AST-60P-SAC-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Case of 48 Sachets","PIC-AST-48P-SAC-ONE","305.454545472","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Set of 10 Sachets","PIC-AST-10P-SAC-ONE","63.63636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted 100g Glass Jar Pack of 3","PIC-AST-100-GLJ-C03","1429.9090909908","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Assorted Sample Case of 4 Sachets","PIC-AST-04P-SAC-ONE","25.454545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Tumbler with Straw Regular","MER-TUM-REG-STR-ONE","763.6363636799999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Glass Pitcher Regular","MER-PCH-REG-GLS-ONE","1336.36363644","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Brighten Up Mug Yellow Regular","MER-MUG-REG-YLW-ONE","253.9090909236","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Travel Mug Deep Black Regular","MER-MUG-REG-TRL-ONE","1081.1818182436","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Mug Ground Coffee Regular Set of 2","MER-MUG-REG-GRD-C02","636.3636363999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchnadise 2 Enamel Mugs - Classic Blue & Forest Green","MER-MUG-ENM-BNG-C02","762.3636364071999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Enamel Mug Classic Blue","MER-MUG-ENM-BLU-ONE","381.18181820359996","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Ceramic Mug Green","MER-MUG-CER-GRN-ONE","381.18181820359996","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Ceramic Mug Blue","MER-MUG-CER-BLU-ONE","381.18181820359996","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Frother White Regular","MER-FTR-REG-WHT-ONE","826.6363636835999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise Frother Black Regular","MER-FTR-REG-BLK-ONE","826.6363636835999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise French Press White Regular","MER-FRP-REG-WHT-ONE","890.9090909600001","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise French Press Black Regular","MER-FRP-REG-BLK-ONE","890.9090909600001","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise French Press White Large","MER-FRP-LAR-WHT-ONE","1144.8181818836001","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Merchandise French Press Black Large","MER-FRP-LAR-BLK-ONE","1144.8181818836001","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Pumpkin Spice Set of 10 Bags","HBB-PUM-10P-BAG-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bag Original  Bag","HBB-ORG-ONE-BAG-ONE","63.63636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Original Set of 10 Bags","HBB-ORG-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Mocha Set of 10 Bags","HBB-MOC-10P-BAG-ONE","254.54545456","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Latte Set of 10 Bags","HBB-LAT-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Hazelnut Set of 10 Bags Case of 20","HBB-HAZ-10P-BAG-C20","6363.636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags French Vanilla Set of 10 Bags","HBB-FVA-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags French Vanilla Set of 10 Bags Case of 20","HBB-FVA-10P-BAG-C20","6363.636364","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Filter Kappi Set of 10 Bags","HBB-FKP-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Dark Roast Set of 10 Bags","HBB-DRK-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags","HBB-CIN-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Cinnamon Set of 10 Bags Case of 20","HBB-CIN-10P-BAG-C20","5090.909091199999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Caramel Set of 10 Bags","HBB-CAR-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Caramel Set of 10 Bags Case of 20","HBB-CAR-10P-BAG-C20","5090.909091199999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Assorted 10 x 3 Flavours 30 Bags","HBB-AST-30P-BAG-ONE-BST","954.5454546","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Assorted 5 x 6 Flavours 30 Bags","HBB-AST-30P-BAG-ONE","954.5454546","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Hot Brew Bags Assorted Set of 10 Bags","HBB-AST-10P-BAG-ONE","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Salted Caramel 230ml","CCC-SCA-230-CAN-ONE","79.54545454999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Salted Caramel 230ml Case of 4","CCC-SCA-230-CAN-C04","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Hazelnut 230ml","CCC-HAZ-230-CAN-ONE","79.54545454999999","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Hazelnut Charge 230ml Case of 24","CCC-HAZ-230-CAN-C24-CHG","3054.5454547199997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Hazelnut 230ml Case of 4","CCC-HAZ-230-CAN-C04","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can French Vanilla 230ml Case of 4","CCC-FVA-230-CAN-C04","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Classic Charge 230ml Case of 24","CCC-CLA-230-CAN-C24-CHG","3054.5454547199997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Coffee Can Assorted 230ml Case of 4","CCC-AST-230-CAN-C04","318.18181819999995","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Original Box of 5","CBB-ORG-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Mocha Box of 5","CBB-MOC-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Mocha Set of 5 Bag Case of 10","CBB-MOC-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Hazelnut Box of 5","CBB-HAZ-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Hazelnut Set of 5 Bag Case of 10","CBB-HAZ-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags French Vanilla Box of 5","CBB-FVA-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags French Vanilla Set of 5 Bag Case of 10","CBB-FVA-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Emirates Blend Box of 5","CBB-EMI-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Dark Roast Box of 5","CBB-DRK-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Dark Roast Set of 5 Bag Case of 10","CBB-DRK-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Cinnamon Box of 5","CBB-CIN-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Cinnamon Set of 5 Bag Case of 10","CBB-CIN-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Caramel Box of 5","CBB-CAR-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Assorted Box of 5","CBB-AST-05P-BAG-ONE","381.81818183999997","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Cold Brew Bags Assorted Set of 5 Bag Case of 10","CBB-AST-05P-BAG-C10","3818.1818184","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee French Vanilla 100g Glass Jar Case of 24","PIC-FVA-100-GLJ-C24","11439.27273","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Hazelnut 100g Glass Jar Case of 24","PIC-HAZ-100-GLJ-C24","11439.27273","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Original 100g Glass Jar Case of 24","PIC-ORG-100-GLJ-C24","11439.27273","16-Apr-2025"
"GT (Retailer 30% + DB 10%)","undefined","Instant Coffee Xpresso 100g Glass Jar Case of 24","PIC-XPR-100-GLJ-C24","7621.09091","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Instant Coffee Xpresso Pack of 25 Sachets Case of 20","PIC-XPR-25P-SAC-C20","3500","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Hot Brew Bags Dark Roast Set of 10 Bags Case of 20","HBB-DRK-10P-BAG-C20","7000","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Hot Brew Bags Original Set of 10 Bags Case of 20","HBB-ORG-10P-BAG-C20","7000","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Hot Brew Bags Assorted Set of 10 Bags Case of 20","HBB-AST-10P-BAG-C20","7000","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Ready to Drink Hazelnut 200ml Pack of 12","RTD-HAZ-200-BTL-C12","1260","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Sleepy Owl Sweet 200ml - Set of 12 Box","RTD-SWE-200-BTL-C12","338.772","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Ready to Drink Classic 200ml Pack of 12","RTD-CLA-200-BTL-C12","1260","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Premix Coffee Cappuccino Box of 5 Sachets Case of 30","PMC-CAP-05P-SAC-C30","5250","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 45	","PMC-AST-03P-SAC-C45","4725","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Premix Coffee Hazelnut Box of 5 Sachets Case of 30","PMC-HAZ-05P-SAC-C30","5250","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Premix Coffee French Vanilla Box of 5 Sachets Case of 30","PMC-FVA-05P-SAC-C30","5250","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Cold Brew Black Coffee Can 230ml Pack of 12","CCC-BLK-230-CAN-C12","1638","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24","CCC-FVA-230-CAN-C24","1735.1","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Cold Coffee Can Hazelnut 230ml Case of 24","CCC-HAZ-230-CAN-C24","1735.1","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Cold Coffee Can Classic 230ml Case of 24","CCC-CLA-230-CAN-C24","1735.1","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Cold Coffee Can Vietnamese 230ml Case of 24","CCC-VIE-230-CAN-C24","2688","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Cold Coffee Can Belgian Mocha 230ml Case of 24","CCC-BEL-230-CAN-C24","1735.1","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Instant Coffee Original Set of 10 Sachets Case of 68","PIC-ORG-10P-SAC-C68","7140","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Instant Coffee Hazelnut Set of 10 Sachets Case of 68","PIC-HAZ-10P-SAC-C68","7140","16-Apr-2025"
"Swiggy Rate Card - 2","undefined","Instant Coffee French Vanilla Set of 10 Sachets Case of 68","PIC-FVA-10P-SAC-C68","7140","16-Apr-2025"
