h tCustomer ID,Customer Name,GST Number,Billing Address,Shipping Address,Rate Card Reference,Created On,Phone,Remarks
90993,"Kiranakart Technologies Private Limited (Luhari)","06AAICK4821A1ZZ","Mahindra Logistics Ltd., Block B Logos, LuhariLogistics Estate, Village Luhari, Tehsil and District -Jhajjar Haryana 124108","Mahindra Logistics Ltd., Block B Logos, LuhariLogistics Estate, Village Luhari, Tehsil and District -Jhajjar Haryana 124108","ZEPTO RATE CARD - 4",20-Mar-2025,"","N/A"
90992,"Bloom Suites Ahmedabad","24AABCI6836L1ZC","Imperativ Hospitality Private Limited    Surdhara Circle, Nilmani Society, Near B/H Sal    Hospital, Thaltej    Ahmedabad 24-GJ","Bloom Suites | Ahmedabad    Surdhara Circle, Nilmani Society, Near B/H Sal    Hospital, Thaltej    Ahmedabad 24-GJ 380054    Danish Ansari    7698799341","Bloom Hotels Institutional",20-Mar-2025,"","N/A"
90991,"Orange County Resorts and Hotels Limited","29AACCT1334P1ZZ","Orange County Resorts and Hotels Limited, Ramapuram House, 11, Richmond Road,  Banglore 560025 India Karnataka, GSTIN No: 29AACCT1334P1ZZ","EB - Coorg Resort Karadigodu Post Siddapura Coorg Kodagu Coorg, Karnataka - 571253 India Manohar 7829466587","N/A",20-Mar-2025,"7829466587","N/A"
90990,"M/S NIVED DAILY","27BRVPK2835E1ZH","Nived Daily/Annamma Kuriakose Thayil, D2/304, Mandakini bldg., Mansarovar Park, Gauripada , Z one C, Kalyan Tahashil (Thane Zone-8), Maharashtra-421301 Mobile No. 9833538249","Shop no. 7, B Wing, Jai Guruji Tower,Gauripada, Kalyan West, Zone C, Kalyan Tahashil (Thane Zone-8), Maharashtra -421301 Mobile No. 9833538249","N/A",20-Mar-2025,"","N/A"
90989,"Olive Vijaywada","37AJGPM1506Q2ZU","Olive Vijayawada    SM Hotels & Resorts, 40-9-75/1, Sai Nagar, Patamata/Vijayawada,     Krishna, Andhra Pradesh - 520010","Olive Vijayawada    40-9-75/1, Sainagar Rd, Sai Nagar, Kala Nagar, Patamata, Vijayawada, Andhra Pradesh 520010    Sanjoy - 88612 68055","N/A",20-Mar-2025,"","N/A"
90988,"X by Bloom - Indiranagar","29AABCI6836L1Z2","Imperativ Hospitality Private Limited    797, 9Th A Main, Indiranagar, Hal 1St Stage    Bangalore 29-KA 560038    Note :- Contact person Mr. Subham ( 6201150053 )","Imperativ Hospitality Private Limited    797, 9Th A Main, Indiranagar, Hal 1St Stage    Bangalore 29-KA 560038    Note :- Contact person Mr. Subham ( 6201150053 )","Bloom Hotels Institutional",20-Mar-2025,"","N/A"
90987,"Kiranakart Technologies Private Limited ( Farukhnagar)","06AAICK4821A1ZZ","Block E,Allcargo Logistics & Industrial Park,Village –    Khalikpur,Tehsil – Badli,District – Jhajjar    Gurugram,Haryana India-124103","Block E,Allcargo Logistics & Industrial Park,Village –    Khalikpur,Tehsil – Badli,District – Jhajjar    Gurugram,Haryana India-124103","ZEPTO RATE CARD - 4",20-Mar-2025,"","N/A"
90986,"Kiranakart Technologies Private Limited ( Chennai)","33AAICK4821A1Z2","KIRANAKART TECHNOLOGIES PVT LTD    MH-CHN DRY    Survey No 181/183/196, Angadu Road, Siruniyam    Village, Ponneri Taluk, Thiruvallur District, Chennai,    Pincode - 600067","KIRANAKART TECHNOLOGIES PVT LTD    MH-CHN DRY    Survey No 181/183/196, Angadu Road, Siruniyam    Village, Ponneri Taluk, Thiruvallur District, Chennai,    Pincode - 600067","ZEPTO RATE CARD - 4",20-Mar-2025,"","N/A"
90985,"Isha Goyal","","Pioneer Park, Sector 61, Sector 62, Gurugram, Ghata, Haryana 122102    Contact : 9355636055","Pioneer Park, Sector 61, Sector 62, Gurugram, Ghata, Haryana 122102    Contact : 9355636055","N/A",20-Mar-2025,"","N/A"
90984,"Hands on Trades Private Limited ( Bhubhaneshwar)","","Plot No. 922/2815, Mouza-Giringaput, PO-Mendhasala,    Khordha -752054, Bhubaneswar, KHORDHA,Orissa, 752054","Plot No. 922/2815, Mouza-Giringaput, PO-Mendhasala,    Khordha -752054, Bhubaneswar, KHORDHA,Orissa, 752054","Blinkit Special Rate Card",20-Mar-2025,"","N/A"
90983,"Qutab Golf Course","07AAACZ2918H1ZA","Peepal Cafe    Qutab golf course    Lado Sarai Extension    New Delhi 110030  Ashutosh Bisht    7807988895","249, 5 B, Sri Aurobindo Marg, Lado Sarai     Extension, Lado Sarai, New Delhi, Delhi 110030    Ashutosh Bisht    7807988895","N/A",20-Mar-2025,"7807988895","N/A"
90982,"COURTYARD BY MARRIOTT GORAKHPUR","09AAECP5444J1Z4","COURTYARD BY MARRIOTT GORAKHPUR, AISSHPRA RESORTS SOLUTION PRIVATE LIMITED, Ramgarh Tal, Nauka Vihar Road,    Padley Ganj Gorakhpur, Uttar Pradesh - 273001  Gorakhpur, Uttar Pradesh, 273001, IN    Phone: 8561008997","COURTYARD BY MARRIOTT GORAKHPUR Ramgarh Tal, Nauka Vihar Road, Padley Ganj  Gorakhpur,UP- 273001 Gorakhpur, Uttar Pradesh, 273001, IN Attn:  Mr. Saket Kumar Phone:  8561008997","N/A",20-Mar-2025,"8561008997","N/A"
90981,"ZED INFRASTRUCTURE PRIVATE LIMITED","07AAACZ2918H1ZA","1109 11TH FLOOR, SURYA KIRAN BUILDING, KG MARG,    CONNAUGHT PLACE, New Delhi, Delhi, 110001","249, 5 B, Sri Aurobindo Marg, Lado Sarai Extension, Lado Sarai, New Delhi, Delhi 110030    Ashutosh Bisht    7807988895","N/A",20-Mar-2025,"","N/A"
90980,": HANDS ON TRADES PRIVATE LIMITED ( Patna)","10AADCH7038R1ZC","HANDS ON TRADES PRIVATE LIMITED    VS LOGISTICS PARK located at Sabalpur,    Deedarganj, Near Patna Samastipur    Overbridge, Patna- 800009","HANDS ON TRADES PRIVATE LIMITED    VS LOGISTICS PARK located at Sabalpur,    Deedarganj, Near Patna Samastipur    Overbridge, Patna- 800009    Rakesh Munj    7738705568","Blinkit Special Rate Card",20-Mar-2025,"","N/A"
90979,"ANDAZ DELHI (A UNIT OF JUNIPER HOTELS LTD)","07AAECS6336E1ZF","ANDAZ DELHI    (A UNIT OF JUNIPER HOTELS LTD)    Assets No.1 , Aerocity New Delhi, New Delhi, 110037, IN   GST IN NO. 07AAECS6336E1ZF","Andaz Delhi Assets No.1 Aerocity New Delhi, New Delhi, 110037, IN   Moolchand Sharma    9871582459","N/A",20-Mar-2025,"","N/A"
90978,"Tarun","","Address    E 39 Kamla Nagar    Agra - 282005    M - 8218567483","Address    E 39 Kamla Nagar    Agra - 282005    M - 8218567483","N/A",20-Mar-2025,"","N/A"
90977,"Kiranakart Technologies Private Limited ( jaipur)","08AAICK4821A1ZV","Medansh warehouse LLP. Khasra nos 222/1, 223/1, 224,    225, 226, 227 and 228, Village Pipla Bharat Singh,    Tehsil - Sanganer, Jaipur, Rajasthan - 302026","Medansh warehouse LLP. Khasra nos 222/1, 223/1, 224,    225, 226, 227 and 228, Village Pipla Bharat Singh,    Tehsil - Sanganer, Jaipur, Rajasthan - 302026","Zepto-3",20-Mar-2025,"","N/A"
90976,"Kiranakart Technologies Private Limited (Patiala)","03AAICK4821A1Z5","ERISHA INFRATECH LLP, VILLAGE SHAMBHU    KHURD, TEHSIL RAJPURA, SHAMBHU KHURD,    Patiala, Punjab, 140417","ERISHA INFRATECH LLP, VILLAGE SHAMBHU    KHURD, TEHSIL RAJPURA, SHAMBHU KHURD,    Patiala, Punjab, 140417","Zepto-3",20-Mar-2025,"","N/A"
90975,"Hyatt Place Aurangabad Airport","27AAGCT1950P1ZT","Hyatt place Aurangabad airport (U/o Triota venture pvt Ltd.    Delivery address: Chikalthana MIDC chhatrapati Sambhaji Nagar Aurangabad Maharashtra 431007    Balu Ji    9226543015","Hyatt place Aurangabad airport (U/o Triota venture pvt Ltd.    Delivery address: Chikalthana MIDC chhatrapati Sambhaji Nagar Aurangabad Maharashtra 431007    Balu Ji    9226543015","N/A",20-Mar-2025,"","N/A"
90974,"COURTYARD BY MARRIOTT RANCHI","20AAKCA9030F1Z4","Opp. Chasme Sahi Restaurant, Arrowline Realestate Pvt Ltd.,    Vidyapathi Nagar, Kanke Road,, RANCHI, Ranchi, Jharkhand,    834008    Surya Mohan Singh    9304270582","Opp. Chasme Sahi Restaurant, Arrowline Realestate Pvt Ltd.,    Vidyapathi Nagar, Kanke Road,, RANCHI, Ranchi, Jharkhand,    834008    Surya Mohan Singh    9304270582","N/A",20-Mar-2025,"","N/A"
90973,"Het Sah","","B/2001 Thyme, Garden Grove Phase 2, Chikuwadi, Borivali(W), Mumbai - 400092    Het Sah    9821144360","B/2001 Thyme, Garden Grove Phase 2, Chikuwadi, Borivali(W), Mumbai - 400092    Het Sah    9821144360","N/A",20-Mar-2025,"","N/A"
90972,"Olive Calangute Niwasa","30BDIPV2577F1ZG","Niwasa Holiday Homes, No.376, Gaura Vaddo Calangute, Bandez Goa, 403516    Pratik - 9145665655","2/222, A & B, Gauravaddo, Calangute, Goa 403516    Pratik - 9145665655","N/A",20-Mar-2025,"","N/A"
90971,"Courtyard By Marriott Navi Mumbai","27AACCJ3470G1ZN","Jaymala Infrastructure Pvt. Ltd., COURTYARD BY MARRIOTT NAVI MUMBAI    Sector 7, Nerul, , Navi Mumbai, Maharashtra - 400706    Mob.No. 9152308510 9819316722","COURTYARD BY MARRIOTT NAVI MUMBAI    Sector 7, Nerul, , Navi Mumbai, Maharashtra - 400706    Mob.No. 9152308510 9819316722","N/A",20-Mar-2025,"","N/A"
90970,"Chinmai Mulay","NA","Chinmai Mulay    2304, Gagangiri Elanza,    90 ft road, near kelkar college, Mulund East, 400081, Mumbai    Contact -8850574278","Chinmai Mulay    2304, Gagangiri Elanza,    90 ft road, near kelkar college, Mulund East, 400081, Mumbai    Contact -8850574278","N/A",20-Mar-2025,"8850574278","N/A"
90969,"CURTI ENTERPRISES LLP","30AANFC8317R1ZZ","CURTI ENTERPRISES LLP    H. No. 1574/A (1) & 1574/A (2),     Benaulim Beach Road, Benaulim, Salcete,    South Goa    Margao, GOA, 403716, IN    Attn: Mevrick Furtado    Phone: 9699874921","CURTI ENTERPRISES LLP    H. No. 1574/A (1) & 1574/A (2),     Benaulim Beach Road, Benaulim, Salcete,    South Goa    Margao, GOA, 403716, IN    Attn: Mevrick Furtado    Phone: 9699874921","N/A",20-Mar-2025,"","N/A"
90968,"JW Marriott Kolkata","19AAACF9988P1ZG","JW Marriott Kolkata    4A, J.B.S. Haldane Avenue    Near ITC Sonar Hotel    Kolkata, West Bengal, 700105, IN    Attn: Laksh Preet Singh    Phone: +91-03366330000","JW Marriott Kolkata    4A, J.B.S. Haldane Avenue    Near ITC Sonar Hotel    Kolkata, West Bengal, 700105, IN    Attn: Laksh Preet Singh    Phone: +91-03366330000","N/A",20-Mar-2025,"","N/A"
90967,"Shree Aviral Traders","09AHQPJ1740F1ZB","85,KAVERI KUNJ PHASE-2,KAMLA    NAGAR,AGRA, Agra (M Corp.), Agra, Agra,    Uttar Pradesh - 282005","85,KAVERI KUNJ PHASE-2,KAMLA    NAGAR,AGRA, Agra (M Corp.), Agra, Agra,    Uttar Pradesh - 282005","N/A",20-Mar-2025,"","N/A"
90966,"Kochi Marriott Hotel","32AABCL0212H3Z9","Lulu International Shopping Mall Pvt. Ltd., UNIT- Kochi Marriott Hotel, 34/1111, NH47    Edappally    Kochi    Kochi, Kerala, 682024,IN    Attn: Vikash Kumar    9496152727","Kochi Marriott Hotel    34/1111, NH47    Edappally    Kochi    Kochi, Kerala, 682024,IN    Attn: Vikash Kumar    9496152727","N/A",20-Mar-2025,"9496152727","N/A"
90965,"NAZRANA BY RADISSON","09AACCK4705B4ZV","NAZRANA BY RADISSON , H-3, SECTOR 14, KAUSHAMBI , GHAZUABAD UP -201010         8744050614","NAZRANA BY RADISSON , H-3, SECTOR 14, KAUSHAMBI , GHAZUABAD UP -201010         8744050614","N/A",20-Mar-2025,"","N/A"
90964,"Le Meridien Jaipur Resort & Spa","08AACCM6031C1ZX","Le Meridien Jaipur Resort & Spa, Mayank Sharma Enterprises Pvt Ltd, Number1, RIICO, ]Kukas    Jaipur, 302028, IN    Attn: Chinmey Sharma    Phone: 9829268268","Le Meridien Jaipur Resort & Spa Number1,RIICO, Kukas Jaipur, 302028, IN Attn: Chinmey Sharma Phone: 9829268268","N/A",20-Mar-2025,"9829268268","N/A"
90963,"Grand Mercure Lucknow Unit of Meghalaay","09AABCM3633R1ZZ","Sector 7, Plot No 7/2, Amar Shaheed Path, Amar Shaheed Path,    Gomti Nagar Extension, Lucknow, Uttar Pradesh, 226002    9151079411    Shashank Gautam","Grand Mercure Lucknow Unit of Meghalaay        Sector 7, Plot No 7/2, Amar Shaheed Path, Amar Shaheed Path,    Gomti Nagar Extension, Lucknow, Uttar Pradesh, 226002    9151079411    Shashank Gautam","N/A",20-Mar-2025,"","N/A"
90962,"Marriott Executive Apartments Navi Mumbai","27AAHCR5542A2ZK","Marriott Executive Apartments Navi Mumbai RUPA RENAISSANCE LIMITED,  D-33, Turbhe Midc Rd, TTC Industrial Area, MIDC Industrial Area, Turbhe  Navi Mumbai, MH, 400705, IN, Phone-7020244334","Marriott Executive Apartments Navi Mumbai  D-33, Turbhe Midc Rd, TTC Industrial Area, MIDC Industrial Area, Turbhe  Navi Mumbai, MH, 400705, IN  Attn:  Purchase Department  Phone:  8879635188, 7020244334","N/A",20-Mar-2025,"7700034469","N/A"
90961,"Pallazzio Hotels & Leisure Ltd Unit The St Regis Mumbai","27AAACE9592J1Z4","Pallazzio Hotels & Leisure Ltd Unit St. Regis Hotel 462 Senapati Bapat Marg , Lower Parel,  Mumbai, MH, 400013, IN Attn: Ramesh Nikam Attn: Ramesh Nikam    0616285000 ","Pallazzio Hotels & Leisure Ltd Unit St. Regis Hotel 462 Senapati Bapat Marg , Lower Parel, Mumbai, MH, 400013, IN Attn: Ramesh Nikam Attn: Ramesh Nikam    0616285000","N/A",20-Mar-2025,"0616285000","N/A"
90960,"Digiaccel Learning Private limited","06AAICD9199G1Z5","14th Floor Tower A DLF Building 9, DLF Cyber City    Gurugram    Haryana -122002    Dipankar Bhattacharya    8826579632","14th Floor Tower A DLF Building 9, DLF Cyber City    Gurugram    Haryana -122002    Dipankar Bhattacharya    8826579632","N/A",20-Mar-2025,"","N/A"
90959,"ACKO TECHNOLOGY & SERVICES PRIVATE LIMITED","29AAOCA7942E1ZB","Somasandra palya, 36/5, Haralukunte village, adjacent 27th main    road,sector 2,HSR layout, BANGLORE, Bengaluru (Bangalore) Urban,    Karnataka, 560102","Somasandra palya, 36/5, Haralukunte village, adjacent 27th main    road,sector 2,HSR layout, BANGLORE, Bengaluru (Bangalore) Urban,    Karnataka, 560102        POC - 78360 72123","N/A",20-Mar-2025,"","N/A"
90958,"Le Meridien Gurgaon, Delhi NCR","06AAACO1473A1Z1","Oriental South Delhi Hotels Pvt Ltd, Le Meridien Gurgaon, Delhi NCR Sector 26,MG Road,Delhi Gurugram Border, Gurugram, Haryana, 122002, IN Phone: 7456989874 9999452694","Le Meridien Gurgaon, Delhi NCR, Sector 26,MG Road,Delhi Gurugram Border Gurugram, Haryana, 122002, IN Phone: 7456989874 9999452694 ","N/A",20-Mar-2025,"9999452694","N/A"
90957,"Genesis Inc","27AAJFG9997R1ZY","Genesis Inc.    207, Connaught Place,    Bund Garden Road,    Pune -411001        Shipali Shetty     Head - BDM    7770025640","Genesis Inc.    207, Connaught Place,    Bund Garden Road,    Pune -411001        Shipali Shetty     Head - BDM    7770025640","N/A",20-Mar-2025,"","N/A"
90956,"Fairfield By Marriott Vadodara","24ABNFA3921C1ZV","Fairfield By Marriott Vadodara    RC Dutt Road, Alkapuri    VADODARA, GJ, 390007, IN    Attn: Ankit Patel    Phone: 8734950230","Fairfield By Marriott Vadodara    RC Dutt Road, Alkapuri    VADODARA, GJ, 390007, IN    Attn: Ankit Patel    Phone: 8734950230","N/A",20-Mar-2025,"","N/A"
90955,"Hands On Trades Private Limited ( Jaipur J3)","08AADCH7038R1ZX","DTA 01 -12 in DTA Phase II, DTA-1, Plot no. 12 ,    Mahindra Sez, Jaipur-II Ward 29, Jaipur, Rajasthan-302037","DTA 01 -12 in DTA Phase II, DTA-1, Plot no. 12 ,    Mahindra Sez, Jaipur-II Ward 29, Jaipur, Rajasthan-302037    POC - Karmveer     Contact No - 8503937504","Blinkit Special Rate Card",20-Mar-2025,"","N/A"
90954,"V H World Exim","24AALCA5332R1Z9","604, Venus Benecia,    Beside khyati hospital,    Ahmedabad - 380054    9316365056    Jinal Goswami","604, Venus Benecia,    Beside khyati hospital,    Ahmedabad - 380054    9316365056    Jinal Goswami","N/A",20-Mar-2025,"","N/A"
90953,"ibis Mumbai BKC a Unit of ASHFORD Properties Pvt. Ltd.","27AAGCA1382G1ZT","ibis Mumbai BKC a Unit of ASHFORD Properties Pvt. Ltd.  CTS No 6951, CST Road, Kolivery VIllage, Kalina, Santacruz East, Mumbai, 400098 Maharashtra Mobile no: +91 8655447527","ibis Mumbai BKC a Unit of ASHFORD Properties Pvt. Ltd.  CTS No 6951, CST Road, Kolivery VIllage, Kalina, Santacruz East, Mumbai, 400098 Maharastra Mobile no: +91 8655447527","Horeca 1.5gm Sachets Pack of 500 - Institutional",20-Mar-2025,"8655447524","N/A"
90952,"Courtyard By Marriott Raipur","22AADCR8819E1ZH","Courtyard By Marriott Raipur    NH 6 Labhandi    Opp. Indira Gandhi Agriculture University    Raipur, Chattisgarh, 492012, IN    Attn: Mohd Shamim    Phone: 7714330000","Courtyard By Marriott Raipur    NH 6 Labhandi    Opp. Indira Gandhi Agriculture University    Raipur, Chattisgarh, 492012, IN    Attn: Mohd Shamim    Phone: 7714330000","N/A",20-Mar-2025,"","N/A"
90951,"Sandeep Sharma","29AAOCA7942E1ZB","Somasandra palya, 36/5, Haralukunte village, adjacent 27th main    road,sector 2,HSR layout, BANGLORE, Bengaluru (Bangalore) Urban,    Karnataka, 560102","Delve Serwiz Private Limited    Office number - F1 & F2    First floor    Eldeco Station 1 Mall Faridabad    POC - 7836072123, 9818713332","N/A",20-Mar-2025,"","N/A"
90950,"Jaisalmer Marriott Resort & Spa","08AAECR2968P1ZL","Jaisalmer Marriott Resort & Spa    Plot 1 to 10    Sam Road    Near Police Line    Jaisalmer, Rajasthan, 345001, IN    Attn: Sohan Singh Shekhawat    Phone: 2656819999","Jaisalmer Marriott Resort & Spa    Plot 1 to 10    Sam Road    Near Police Line    Jaisalmer, Rajasthan, 345001, IN    Attn: Sohan Singh Shekhawat    Phone: 2656819999","N/A",20-Mar-2025,"","N/A"
90949,"KIRANAKART TECHNOLOGIES PVT LTD ( Pune-2)","27AAICK4821A1ZV","KIRANAKART TECHNOLOGIES PVT LTD    MH-DRY-PUN KOREGAON-2    Gat No 584/1/2 Koregaon Bhima,Shirur, Pune 412208","KIRANAKART TECHNOLOGIES PVT LTD    MH-DRY-PUN KOREGAON-2    Gat No 584/1/2 Koregaon Bhima,Shirur, Pune 412208","ZEPTO RATE CARD - 4",20-Mar-2025,"","N/A"
90948,"Sleepy Owl Coffee Private Limited (PB)","03AAYCS8675E1ZP","Sleepy Owl Coffee Private Limited    Ms Nahar Logistics Park Pvt. Ltd, Khewat No. 79-80 and 39-59    Khasra No. 306, 348-305, 48 and 56    LUDHIANA, PUNJAB 141113    IN (ATX1)","Sleepy Owl Coffee Private Limited    Ms Nahar Logistics Park Pvt. Ltd, Khewat No. 79-80 and 39-59    Khasra No. 306, 348-305, 48 and 56    LUDHIANA, PUNJAB 141113    IN (ATX1)","Stock Transfer to FBA Rate Card",20-Mar-2025,"","N/A"
90947,"Sleepy Owl Coffee Private Limited (WB)","19AAYCS8675E1ZC","Sleepy Owl Coffee Pvt. Ltd.    NDR Vanshil, Warehouse Park LLP    raghudevpur, Panchla    Howrah, West Bengal 711322    IN (CCX1)","Sleepy Owl Coffee Pvt. Ltd.    NDR Vanshil, Warehouse Park LLP    Raghudevpur, Panchla    Howrah, West Bengal 711322    IN (CCX1)","Stock Transfer to FBA Rate Card",20-Mar-2025,"","N/A"
90946,"Bloom Hotel - Taloja Navi Mumbai","27AABCI6836L1Z6","Plot No. 124-126, Taloja MIDC, Panvel Raigad    Mumbai 27-MH 410208    IN    GSTIN No.- 27AABCI6836L 1Z6","Bloom Hotel - Taloja Navi Mumbai    Plot No. 124-126. Taloja MIDC, Panvel Raigad    Mumbai 27-MH 410208        9627831956","Bloom Hotels Institutional",20-Mar-2025,"","N/A"
90945,"TAMS GLOBAL PRIVATE LIMITED ( Farukhnagar F2)","06AAECT6220G1ZL","TAMS GLOBAL PRIVATE LIMITED    New Farrukhnagar Khasra Nos. 123//16/2     and 17/1/2 and Khasra Nos. 124//1/1, 1/2,     1/3 2, 9/1, 9/2, 10, 11/1, 11/2, 12, 19, 20/1     and 20/2 totalling 68 Kanal and 16     located in Mubarakpur,    Farukhnagar, Gurugram,     Haryana 122506","TAMS GLOBAL PRIVATE LIMITED    Khasra Nos. 123//16/2    and 17/1/2 and Khasra Nos. 124//1/1, 1/2,     1/3 2, 9/1, 9/2, 10, 11/1, 11/2, 12, 19, 20/1     Mubarakpur,Farukhnagar     Gurugram,Haryana 122506    Contact Name: Dilip Kumar    Phone No : 8700184284","Blinkit Special Rate Card",20-Mar-2025,"","N/A"
90944,"Fairfield by Marriott Sriperumbudur","33AAPCS1691D2ZA","Fairfield by Marriott Sriperumbudur    S.No's 153/5, 153/6, 153/7, 153/8, Tamilnadu, 602106, India    Bangalore Highway, Mambakkam Village,    Sriperumbudur Taluk, Kanchipuram    Sriperumbudur, Tamilnadu, 602106, IN    Attn: Raja    Phone: 8608683598","Fairfield by Marriott Sriperumbudur    S.No's 153/5, 153/6, 153/7, 153/8, Tamilnadu, 602106, India    Bangalore Highway, Mambakkam Village,    Sriperumbudur Taluk, Kanchipuram    Sriperumbudur, Tamilnadu, 602106, IN    Attn: Raja    Phone: 8608683598","N/A",20-Mar-2025,"","N/A"
90943,"Kashika Lamba","","Flat 1901, tower 6, L&T Emerald Isle, Saki Vihar Road, Powai, Mumbai    Pin Code: 400072        9855138444","Flat 1901, tower 6, L&T Emerald Isle, Saki Vihar Road, Powai, Mumbai    Pin Code: 400072        9855138444","N/A",20-Mar-2025,"","N/A"
90942,"Kiranakart Technologies Pvt Ltd - Noida","09AAICK4821A1ZT","KIRANAKART TECHNOLOGIES PVT LTD     MH-COLD NOD     C/O Celcius Logistics Solution Private Limited     Khasra No.3009 to 3015,     Back Nandan Farm Dhoom Manikpur,     Dadri, Gautam Budh Nagar    Uttar Pradesh NOIDA 203207","KIRANAKART TECHNOLOGIES PVT LTD     MH-COLD NOD     C/O Celcius Logistics Solution Private Limited     Khasra No.3009 to 3015,     Back Nandan Farm Dhoom Manikpur,     Dadri, Gautam Budh Nagar    Uttar Pradesh NOIDA 203207","N/A",20-Mar-2025,"","N/A"
90941,"Artisav Hospitality and voyages","08ACFFA9659J1ZT","Plot no.9 Pandit Ambika Prasad colony, Siyaram ki dungri, Amber, Jaipur 302028    Rajasthan        Yuka ishitake-    8209481780","Plot no.9 Pandit Ambika Prasad colony, Siyaram ki dungri, Amber, Jaipur 302028    Rajasthan        Yuka Ishitake-    8209481780","N/A",20-Mar-2025,"","N/A"
90940,"Hands On Trades Private Limited ( VNS)","09AADCH7038R1ZV","HANDS ON TRADES PRIVATE LIMITED    MADHAVAN WAREHOUSING LLP,Survey No.    753, Pargana – Kaswar Raja Tehsil- Rajatalab    Khajuri, Varanasi, Uttar Pradesh – 221311","HANDS ON TRADES PRIVATE LIMITED    MADHAVAN WAREHOUSING LLP,Survey No.    753, Pargana – Kaswar Raja Tehsil- Rajatalab    Khajuri, Varanasi, Uttar Pradesh – 221311    Phone No : 9289432512, 7619920354    Contact Name: Kirtiman Sharma, Ashish Upadhyay","Blinkit Special Rate Card",20-Mar-2025,"","N/A"
90939,"Fairfield by Marriott Goa Anjuna","30AACCT6797J1ZZ","Fairfield by Marriott Goa Anjuna Argon Hotels Private Limited,  11, 14    Simvaddo    Anjuna    Bardez, Goa, 403509, IN    Attn: Dewendra Barik    Phone: 07752432222","Fairfield by Marriott Goa Anjuna    11, 14    Simvaddo    Anjuna    Bardez, Goa, 403509, IN    Attn: Dewendra Barik    Phone: 07752432222","N/A",20-Mar-2025,"","N/A"
