unified_id,order_id,sku_code,product_name,customer_name,order_status,order_type,po_date,delivery_date,taxable_value,order_qty_units,fulfilled_qty_units,shortage_qty,fulfillment_percentage,inventory_age_days,demand_velocity,is_overstocked,is_understocked,is_stockout,priority_score
f40963f0,2866810041048,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands On Trades Private Limited ( Noida),grn_entered,Blinkit,14 May 2025 16:14:27,20 May 2025 00:00:00,41689.2,20,20,0,100.0,26.0,34521.67441860465,0,0,0,1.43
9c7c60ee,2866810041048,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Hands On Trades Private Limited ( Noida),grn_entered,Blinkit,14 May 2025 16:14:27,20 May 2025 00:00:00,41689.2,24,24,0,100.0,26.0,179415.7335707925,0,0,0,4.09
ad3ecf01,2866810041048,PMC-HAZ-05P-SAC-C30,Premix Coffee Hazelnut Box of 5 Sachets Case of 30,Hands On Trades Private Limited ( Noida),grn_entered,Blinkit,14 May 2025 16:14:27,20 May 2025 00:00:00,41689.2,30,30,0,100.0,26.0,10766.34390651085,0,0,0,0.99
be61811c,2866810041048,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Hands On Trades Private Limited ( Noida),grn_entered,Blinkit,14 May 2025 16:14:27,20 May 2025 00:00:00,41689.2,60,60,0,100.0,26.0,13121.357246728066,0,0,0,1.03
2d60d99a,8524110007156,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,12,12,0,100.0,19.0,214930.7987724682,0,0,0,4.28
12fbc4ba,8524110007156,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,12,12,0,100.0,19.0,144139.86716289722,0,0,0,2.98
39fb88dc,8524110007156,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,24,24,0,100.0,19.0,635989.7448706512,0,0,0,12.04
b3d9094c,8524110007156,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,24,24,0,100.0,19.0,2172187.0469359118,0,0,0,40.32
a086543e,8524110007156,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,24,24,0,100.0,19.0,901048.9493061455,0,0,0,16.92
52dace69,8524110007156,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,48,48,0,100.0,19.0,1067998.3298523587,0,0,0,19.99
3b4efbd1,8524110007156,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,20,20,0,100.0,19.0,34521.67441860465,0,0,0,0.96
fd956dae,8524110007156,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,21 May 2025 11:52:52,29 May 2025 00:00:00,17108.0,24,24,0,100.0,19.0,475307.11825487943,0,0,0,9.08
c16ebadc,2273410074060,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,72,72,0,100.0,23.0,214930.7987724682,0,0,0,5.36
703eb2fa,2273410074060,HBB-DRK-10P-BAG-C20,Hot Brew Bags Dark Roast Set of 10 Bags Case of 20,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,20,0,20,0.0,23.0,5109.873417721519,0,0,1,11.55
6343c690,2273410074060,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,24,24,0,100.0,23.0,58490.43287671232,0,0,0,2.48
272f0d4c,2273410074060,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,48,48,0,100.0,23.0,2172187.0469359118,0,0,0,41.4
0e555fbe,2273410074060,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,24,24,0,100.0,23.0,901048.9493061455,0,0,0,18.0
99318c67,2273410074060,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,48,48,0,100.0,23.0,68670.73978652926,0,0,0,2.67
5de7a03f,2273410074060,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,76,76,0,100.0,23.0,354587.67041654,0,0,0,7.93
70910a01,2273410074060,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,48,48,0,100.0,23.0,1067998.3298523587,0,0,0,21.07
499e8820,2273410074060,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,20,20,0,100.0,23.0,34521.67441860465,0,0,0,2.04
e9e07c4d,2273410074060,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,72,72,0,100.0,23.0,179415.7335707925,0,0,0,4.71
60e2986c,2273410074060,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited (M10),grn_entered,Blinkit,17 May 2025 15:57:45,30 May 2025 00:00:00,74149.6,72,72,0,100.0,23.0,475307.11825487943,0,0,0,10.16
2bd11313,1679810182096,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,36,36,0,100.0,23.0,214930.7987724682,0,0,0,5.17
a9e59d3a,1679810182096,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,36,36,0,100.0,23.0,144139.86716289722,0,0,0,3.87
991b91ee,1679810182096,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,24,24,0,100.0,23.0,58257.506862281116,0,0,0,2.29
3ccbcf41,1679810182096,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,24,24,0,100.0,23.0,58490.43287671232,0,0,0,2.29
11e57a99,1679810182096,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,24,24,0,100.0,23.0,635989.7448706512,0,0,0,12.92
d5662743,1679810182096,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,120,120,0,100.0,23.0,2172187.0469359118,0,0,0,41.21
60bbf46c,1679810182096,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,48,48,0,100.0,23.0,901048.9493061455,0,0,0,17.81
8d6a446b,1679810182096,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,76,76,0,100.0,23.0,354587.67041654,0,0,0,7.74
e05be98e,1679810182096,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,72,72,0,100.0,23.0,1067998.3298523587,0,0,0,20.88
7358eb04,1679810182096,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,48,48,0,100.0,23.0,475307.11825487943,0,0,0,9.97
967fc5f0,1679810182096,PIC-DCF-10P-SAC-C68,Instant Coffee Decaf Pack of 10 Sachets Case of 68,Hands on Trades Private Limited (Bangalore- B3),grn_entered,Blinkit,17 May 2025 12:08:44,31 May 2025 00:00:00,64030.4,68,0,68,0.0,23.0,27687.506508206003,0,0,1,11.89
1c89e26c,2896110017752,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,17 May 2025 12:07:03,29 May 2025 00:00:00,22064.0,12,12,0,100.0,23.0,144139.86716289722,0,0,0,3.07
e245e5a8,2896110017752,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,17 May 2025 12:07:03,29 May 2025 00:00:00,22064.0,144,144,0,100.0,23.0,2172187.0469359118,0,0,0,40.42
7bdedd8f,2896110017752,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,17 May 2025 12:07:03,29 May 2025 00:00:00,22064.0,76,76,0,100.0,23.0,354587.67041654,0,0,0,6.95
f6e52814,2896110017752,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),grn_entered,Blinkit,17 May 2025 12:07:03,29 May 2025 00:00:00,22064.0,24,24,0,100.0,23.0,179415.7335707925,0,0,0,3.72
b5091015,8524110006983,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,12,12,0,100.0,20.0,214930.7987724682,0,0,0,4.64
a890104b,8524110006983,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,12,12,0,100.0,20.0,144139.86716289722,0,0,0,3.33
d3eaefbb,8524110006983,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,24,24,0,100.0,20.0,635989.7448706512,0,0,0,12.39
4e4ce624,8524110006983,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,48,48,0,100.0,20.0,2172187.0469359118,0,0,0,40.68
40100d83,8524110006983,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,24,24,0,100.0,20.0,901048.9493061455,0,0,0,17.27
532fb800,8524110006983,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,76,76,0,100.0,20.0,354587.67041654,0,0,0,7.21
cedf578a,8524110006983,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,24,24,0,100.0,20.0,1067998.3298523587,0,0,0,20.35
a9e57d96,8524110006983,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,48,48,0,100.0,20.0,475307.11825487943,0,0,0,9.43
1fac5022,8524110006983,PMC-CAP-05P-SAC-C30,Premix Coffee Cappuccino Box of 5 Sachets Case of 30,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,30,30,0,100.0,20.0,12392.72134709397,0,0,0,0.91
db50ccf0,8524110006983,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,30,30,0,100.0,20.0,13121.357246728066,0,0,0,0.92
8ff6dc7b,8524110006983,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Hands on trades Private Limited ( Chennai C-5 ),grn_entered,Blinkit,20 May 2025 12:24:38,29 May 2025 00:00:00,35924.0,24,24,0,100.0,20.0,574401.6626878248,0,0,0,11.26
6571e914,IDS Foods-POSM-MAY,Dangler,Dangler Glass Jar,IDS Foods,approved,General-Trade,31 May 2025 00:00:00,,,1,0,1,,10.0,31.686274509803923,0,0,1,
62010c0e,IDS Foods-POSM-MAY,Catalogue,Catalogue All Products,IDS Foods,approved,General-Trade,31 May 2025 00:00:00,,,12,0,12,,10.0,20.026086956521734,0,0,1,
d2dd75ac,2054410028156,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,96,96,0,100.0,14.0,214930.7987724682,0,0,0,8.03
df078e5e,2054410028156,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,48,48,0,100.0,14.0,43719.077647058824,0,0,0,4.88
4a797948,2054410028156,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,48,48,0,100.0,14.0,58257.506862281116,0,0,0,5.15
049db006,2054410028156,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,72,72,0,100.0,14.0,58490.43287671232,0,0,0,5.15
422e26a3,2054410028156,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,72,72,0,100.0,14.0,901048.9493061455,0,0,0,20.67
af4ea50c,2054410028156,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,48,48,0,100.0,14.0,68670.73978652926,0,0,0,5.34
a35ad090,2054410028156,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,456,456,0,100.0,14.0,354587.67041654,0,0,0,10.6
ac9371c9,2054410028156,RNG-ORG-250-COR-C20,Roasted and Ground Coffee Original Coarse Grind 250g Case of 20,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,20,20,0,100.0,14.0,1232.5925925925926,0,0,0,4.1
312edfdc,2054410028156,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,24,24,0,100.0,14.0,179415.7335707925,0,0,0,7.38
5fdf377b,2054410028156,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,45,45,0,100.0,14.0,90102.88185948969,0,0,0,5.73
52ac1b81,2054410028156,PMC-CAP-05P-SAC-C30,Premix Coffee Cappuccino Box of 5 Sachets Case of 30,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,30,30,0,100.0,14.0,12392.72134709397,0,0,0,4.3
999ac03b,2054410028156,PMC-HAZ-05P-SAC-C30,Premix Coffee Hazelnut Box of 5 Sachets Case of 30,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,30,30,0,100.0,14.0,10766.34390651085,0,0,0,4.27
c8419c8c,2054410028156,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,30,30,0,100.0,14.0,13121.357246728066,0,0,0,4.31
3f176d83,2054410028156,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,144,144,0,100.0,14.0,574401.6626878248,0,0,0,14.65
85131464,2054410028156,PIC-DCF-10P-SAC-C68,Instant Coffee Decaf Pack of 10 Sachets Case of 68,Moonstone Ventures LLP ( Farukhnagar),grn_entered,Blinkit,26 May 2025 12:36:14,29 May 2025 00:00:00,215007.8,68,68,0,100.0,14.0,27687.506508206003,0,0,0,4.58
082383b0,2135210088539,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,12,12,0,100.0,21.0,214930.7987724682,0,0,0,4.65
0ffb87ea,2135210088539,HBB-DRK-10P-BAG-C20,Hot Brew Bags Dark Roast Set of 10 Bags Case of 20,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,20,0,20,0.0,21.0,5109.873417721519,0,0,1,10.84
fb274dde,2135210088539,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,12,12,0,100.0,21.0,144139.86716289722,0,0,0,3.35
b5b377ba,2135210088539,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,48,48,0,100.0,21.0,635989.7448706512,0,0,0,12.4
f46f493e,2135210088539,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,144,144,0,100.0,21.0,2172187.0469359118,0,0,0,40.69
02251e74,2135210088539,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,24,24,0,100.0,21.0,901048.9493061455,0,0,0,17.28
02af9830,2135210088539,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,76,76,0,100.0,21.0,354587.67041654,0,0,0,7.22
6e68704b,2135210088539,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,48,48,0,100.0,21.0,1067998.3298523587,0,0,0,20.36
9f950e73,2135210088539,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Hands On Trades Private Limited (K4 Kolkata),grn_entered,Blinkit,19 May 2025 12:51:05,31 May 2025 00:00:00,36512.0,72,72,0,100.0,21.0,475307.11825487943,0,0,0,9.44
2e0f5fa6,2575110056016,HBB-DRK-10P-BAG-C20,Hot Brew Bags Dark Roast Set of 10 Bags Case of 20,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,20,20,0,100.0,14.0,5109.873417721519,0,0,0,1.13
ea06a6dd,2575110056016,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,24,24,0,100.0,14.0,58257.506862281116,0,0,0,2.11
fca82622,2575110056016,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,120,120,0,100.0,14.0,2172187.0469359118,0,0,0,41.04
8b7a40f4,2575110056016,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,24,24,0,100.0,14.0,901048.9493061455,0,0,0,17.63
e1187c94,2575110056016,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,24,24,0,100.0,14.0,68670.73978652926,0,0,0,2.3
eda2301d,2575110056016,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,20,20,0,100.0,14.0,34521.67441860465,0,0,0,1.67
2a93193e,2575110056016,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,24,24,0,100.0,14.0,179415.7335707925,0,0,0,4.34
7f590415,2575110056016,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,45,45,0,100.0,14.0,90102.88185948969,0,0,0,2.7
cdab7fd4,2575110056016,PMC-FVA-05P-SAC-C30,Premix Coffee French Vanilla Box of 5 Sachets Case of 30,Hands On Trades Private Limited ( Dasna 3),grn_entered,Blinkit,26 May 2025 12:26:00,28 May 2025 00:00:00,54797.4,30,30,0,100.0,14.0,13121.357246728066,0,0,0,1.28
9b95a669,5490410007244,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,72,72,0,100.0,14.0,144139.86716289722,0,0,0,6.65
65ff4693,5490410007244,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,48,48,0,100.0,14.0,43719.077647058824,0,0,0,4.8
93b1e386,5490410007244,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,72,72,0,100.0,14.0,58257.506862281116,0,0,0,5.07
07956df7,5490410007244,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,72,72,0,100.0,14.0,58490.43287671232,0,0,0,5.07
8d9fc5b3,5490410007244,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,192,192,0,100.0,14.0,635989.7448706512,0,0,0,15.71
d581a52e,5490410007244,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Moonstone Ventures LLP ( Farukhnagar-2),grn_entered,Blinkit,26 May 2025 12:35:04,28 May 2025 00:00:00,211029.0,192,192,0,100.0,14.0,901048.9493061455,0,0,0,20.59
